Time.time,Fish.FishCount,Fish.FishCountMale,Fish.FishCountFemale,Fish.meanViewRadius,Fish.meanImpulseTime,Fish.meanKyuukaku,Fish.meanSoshakuJikan,Fish.meanMatingRestJikan,Fish.meanMatingAge,Fish.meanJumyo,Fish.meanPotentialBenefitOfMovement,Fish.meanMinimumEnergyToMate,Fish.meanMinimumLifeToEat,Fish.meanRelativeBenefitParameter,Fish.meanRelativeCostParameter,Fish.meanMinimumDistanceFromPredator
1074.893,0,0,0,-Infinity,-Infinity,-Infinity,-Infinity,Infinity,-Infinity,-Infinity,-Infinity,-Infinity,Infinity,Infinity,Infinity,Infinity
1075.969,0,0,0,-Infinity,-Infinity,-Infinity,-Infinity,Infinity,-Infinity,-Infinity,-Infinity,-Infinity,Infinity,Infinity,Infinity,Infinity
1077.031,0,0,0,-Infinity,-Infinity,-Infinity,-Infinity,Infinity,-Infinity,-Infinity,-Infinity,-Infinity,Infinity,Infinity,Infinity,Infinity
1078.097,0,0,0,-Infinity,-Infinity,-Infinity,-Infinity,Infinity,-Infinity,-Infinity,-Infinity,-Infinity,Infinity,Infinity,Infinity,Infinity
1079.16,0,0,0,-Infinity,-Infinity,-Infinity,-Infinity,Infinity,-Infinity,-Infinity,-Infinity,-Infinity,Infinity,Infinity,Infinity,Infinity
1080.222,0,0,0,-Infinity,-Infinity,-Infinity,-Infinity,Infinity,-Infinity,-Infinity,-Infinity,-Infinity,Infinity,Infinity,Infinity,Infinity
1081.291,0,0,0,-Infinity,-Infinity,-Infinity,-Infinity,Infinity,-Infinity,-Infinity,-Infinity,-Infinity,Infinity,Infinity,Infinity,Infinity
1082.351,0,0,0,-Infinity,-Infinity,-Infinity,-Infinity,Infinity,-Infinity,-Infinity,-Infinity,-Infinity,Infinity,Infinity,Infinity,Infinity
1083.428,0,0,0,-Infinity,-Infinity,-Infinity,-Infinity,Infinity,-Infinity,-Infinity,-Infinity,-Infinity,Infinity,Infinity,Infinity,Infinity
1084.493,0,0,0,-Infinity,-Infinity,-Infinity,-Infinity,Infinity,-Infinity,-Infinity,-Infinity,-Infinity,Infinity,Infinity,Infinity,Infinity
1085.575,0,0,0,-Infinity,-Infinity,-Infinity,-Infinity,Infinity,-Infinity,-Infinity,-Infinity,-Infinity,Infinity,Infinity,Infinity,Infinity
1086.637,0,0,0,-Infinity,-Infinity,-Infinity,-Infinity,Infinity,-Infinity,-Infinity,-Infinity,-Infinity,Infinity,Infinity,Infinity,Infinity
1087.686,0,0,0,-Infinity,-Infinity,-Infinity,-Infinity,Infinity,-Infinity,-Infinity,-Infinity,-Infinity,Infinity,Infinity,Infinity,Infinity
1088.754,0,0,0,-Infinity,-Infinity,-Infinity,-Infinity,Infinity,-Infinity,-Infinity,-Infinity,-Infinity,Infinity,Infinity,Infinity,Infinity
1089.808,0,0,0,-Infinity,-Infinity,-Infinity,-Infinity,Infinity,-Infinity,-Infinity,-Infinity,-Infinity,Infinity,Infinity,Infinity,Infinity
1090.867,0,0,0,-Infinity,-Infinity,-Infinity,-Infinity,Infinity,-Infinity,-Infinity,-Infinity,-Infinity,Infinity,Infinity,Infinity,Infinity
1091.92,0,0,0,-Infinity,-Infinity,-Infinity,-Infinity,Infinity,-Infinity,-Infinity,-Infinity,-Infinity,Infinity,Infinity,Infinity,Infinity
1092.963,0,0,0,-Infinity,-Infinity,-Infinity,-Infinity,Infinity,-Infinity,-Infinity,-Infinity,-Infinity,Infinity,Infinity,Infinity,Infinity
1094.015,0,0,0,-Infinity,-Infinity,-Infinity,-Infinity,Infinity,-Infinity,-Infinity,-Infinity,-Infinity,Infinity,Infinity,Infinity,Infinity
1095.06,0,0,0,-Infinity,-Infinity,-Infinity,-Infinity,Infinity,-Infinity,-Infinity,-Infinity,-Infinity,Infinity,Infinity,Infinity,Infinity
1096.127,0,0,0,-Infinity,-Infinity,-Infinity,-Infinity,Infinity,-Infinity,-Infinity,-Infinity,-Infinity,Infinity,Infinity,Infinity,Infinity
1097.181,0,0,0,-Infinity,-Infinity,-Infinity,-Infinity,Infinity,-Infinity,-Infinity,-Infinity,-Infinity,Infinity,Infinity,Infinity,Infinity
1098.244,0,0,0,-Infinity,-Infinity,-Infinity,-Infinity,Infinity,-Infinity,-Infinity,-Infinity,-Infinity,Infinity,Infinity,Infinity,Infinity
1099.294,0,0,0,-Infinity,-Infinity,-Infinity,-Infinity,Infinity,-Infinity,-Infinity,-Infinity,-Infinity,Infinity,Infinity,Infinity,Infinity
1100.35,0,0,0,-Infinity,-Infinity,-Infinity,-Infinity,Infinity,-Infinity,-Infinity,-Infinity,-Infinity,Infinity,Infinity,Infinity,Infinity
1101.391,0,0,0,-Infinity,-Infinity,-Infinity,-Infinity,Infinity,-Infinity,-Infinity,-Infinity,-Infinity,Infinity,Infinity,Infinity,Infinity
1102.443,0,0,0,-Infinity,-Infinity,-Infinity,-Infinity,Infinity,-Infinity,-Infinity,-Infinity,-Infinity,Infinity,Infinity,Infinity,Infinity
1103.494,0,0,0,-Infinity,-Infinity,-Infinity,-Infinity,Infinity,-Infinity,-Infinity,-Infinity,-Infinity,Infinity,Infinity,Infinity,Infinity
1104.55,0,0,0,-Infinity,-Infinity,-Infinity,-Infinity,Infinity,-Infinity,-Infinity,-Infinity,-Infinity,Infinity,Infinity,Infinity,Infinity
1105.601,0,0,0,-Infinity,-Infinity,-Infinity,-Infinity,Infinity,-Infinity,-Infinity,-Infinity,-Infinity,Infinity,Infinity,Infinity,Infinity
1106.66,0,0,0,-Infinity,-Infinity,-Infinity,-Infinity,Infinity,-Infinity,-Infinity,-Infinity,-Infinity,Infinity,Infinity,Infinity,Infinity
1107.714,0,0,0,-Infinity,-Infinity,-Infinity,-Infinity,Infinity,-Infinity,-Infinity,-Infinity,-Infinity,Infinity,Infinity,Infinity,Infinity
1108.765,0,0,0,-Infinity,-Infinity,-Infinity,-Infinity,Infinity,-Infinity,-Infinity,-Infinity,-Infinity,Infinity,Infinity,Infinity,Infinity
1109.836,0,0,0,-Infinity,-Infinity,-Infinity,-Infinity,Infinity,-Infinity,-Infinity,-Infinity,-Infinity,Infinity,Infinity,Infinity,Infinity
1110.91,0,0,0,-Infinity,-Infinity,-Infinity,-Infinity,Infinity,-Infinity,-Infinity,-Infinity,-Infinity,Infinity,Infinity,Infinity,Infinity
1111.968,0,0,0,-Infinity,-Infinity,-Infinity,-Infinity,Infinity,-Infinity,-Infinity,-Infinity,-Infinity,Infinity,Infinity,Infinity,Infinity
1113.028,0,0,0,-Infinity,-Infinity,-Infinity,-Infinity,Infinity,-Infinity,-Infinity,-Infinity,-Infinity,Infinity,Infinity,Infinity,Infinity
1114.096,0,0,0,-Infinity,-Infinity,-Infinity,-Infinity,Infinity,-Infinity,-Infinity,-Infinity,-Infinity,Infinity,Infinity,Infinity,Infinity
1115.174,0,0,0,-Infinity,-Infinity,-Infinity,-Infinity,Infinity,-Infinity,-Infinity,-Infinity,-Infinity,Infinity,Infinity,Infinity,Infinity
1116.263,0,0,0,-Infinity,-Infinity,-Infinity,-Infinity,Infinity,-Infinity,-Infinity,-Infinity,-Infinity,Infinity,Infinity,Infinity,Infinity
1117.334,0,0,0,-Infinity,-Infinity,-Infinity,-Infinity,Infinity,-Infinity,-Infinity,-Infinity,-Infinity,Infinity,Infinity,Infinity,Infinity
1118.407,0,0,0,-Infinity,-Infinity,-Infinity,-Infinity,Infinity,-Infinity,-Infinity,-Infinity,-Infinity,Infinity,Infinity,Infinity,Infinity
1119.492,0,0,0,-Infinity,-Infinity,-Infinity,-Infinity,Infinity,-Infinity,-Infinity,-Infinity,-Infinity,Infinity,Infinity,Infinity,Infinity
1120.567,0,0,0,-Infinity,-Infinity,-Infinity,-Infinity,Infinity,-Infinity,-Infinity,-Infinity,-Infinity,Infinity,Infinity,Infinity,Infinity
1121.683,0,0,0,-Infinity,-Infinity,-Infinity,-Infinity,Infinity,-Infinity,-Infinity,-Infinity,-Infinity,Infinity,Infinity,Infinity,Infinity
1122.672,0,0,0,-Infinity,-Infinity,-Infinity,-Infinity,Infinity,-Infinity,-Infinity,-Infinity,-Infinity,Infinity,Infinity,Infinity,Infinity
1123.802,0,0,0,-Infinity,-Infinity,-Infinity,-Infinity,Infinity,-Infinity,-Infinity,-Infinity,-Infinity,Infinity,Infinity,Infinity,Infinity
1124.823,0,0,0,-Infinity,-Infinity,-Infinity,-Infinity,Infinity,-Infinity,-Infinity,-Infinity,-Infinity,Infinity,Infinity,Infinity,Infinity
1125.926,0,0,0,-Infinity,-Infinity,-Infinity,-Infinity,Infinity,-Infinity,-Infinity,-Infinity,-Infinity,Infinity,Infinity,Infinity,Infinity
1127.045,0,0,0,-Infinity,-Infinity,-Infinity,-Infinity,Infinity,-Infinity,-Infinity,-Infinity,-Infinity,Infinity,Infinity,Infinity,Infinity
1128.052,0,0,0,-Infinity,-Infinity,-Infinity,-Infinity,Infinity,-Infinity,-Infinity,-Infinity,-Infinity,Infinity,Infinity,Infinity,Infinity
1129.163,0,0,0,-Infinity,-Infinity,-Infinity,-Infinity,Infinity,-Infinity,-Infinity,-Infinity,-Infinity,Infinity,Infinity,Infinity,Infinity
1130.252,0,0,0,-Infinity,-Infinity,-Infinity,-Infinity,Infinity,-Infinity,-Infinity,-Infinity,-Infinity,Infinity,Infinity,Infinity,Infinity
1131.326,0,0,0,-Infinity,-Infinity,-Infinity,-Infinity,Infinity,-Infinity,-Infinity,-Infinity,-Infinity,Infinity,Infinity,Infinity,Infinity
1132.4,0,0,0,-Infinity,-Infinity,-Infinity,-Infinity,Infinity,-Infinity,-Infinity,-Infinity,-Infinity,Infinity,Infinity,Infinity,Infinity
1133.484,0,0,0,-Infinity,-Infinity,-Infinity,-Infinity,Infinity,-Infinity,-Infinity,-Infinity,-Infinity,Infinity,Infinity,Infinity,Infinity
1134.544,0,0,0,-Infinity,-Infinity,-Infinity,-Infinity,Infinity,-Infinity,-Infinity,-Infinity,-Infinity,Infinity,Infinity,Infinity,Infinity
1135.627,0,0,0,-Infinity,-Infinity,-Infinity,-Infinity,Infinity,-Infinity,-Infinity,-Infinity,-Infinity,Infinity,Infinity,Infinity,Infinity
1136.698,0,0,0,-Infinity,-Infinity,-Infinity,-Infinity,Infinity,-Infinity,-Infinity,-Infinity,-Infinity,Infinity,Infinity,Infinity,Infinity
1137.774,0,0,0,-Infinity,-Infinity,-Infinity,-Infinity,Infinity,-Infinity,-Infinity,-Infinity,-Infinity,Infinity,Infinity,Infinity,Infinity
1138.841,0,0,0,-Infinity,-Infinity,-Infinity,-Infinity,Infinity,-Infinity,-Infinity,-Infinity,-Infinity,Infinity,Infinity,Infinity,Infinity
1139.911,0,0,0,-Infinity,-Infinity,-Infinity,-Infinity,Infinity,-Infinity,-Infinity,-Infinity,-Infinity,Infinity,Infinity,Infinity,Infinity
1140.995,0,0,0,-Infinity,-Infinity,-Infinity,-Infinity,Infinity,-Infinity,-Infinity,-Infinity,-Infinity,Infinity,Infinity,Infinity,Infinity
1142.07,0,0,0,-Infinity,-Infinity,-Infinity,-Infinity,Infinity,-Infinity,-Infinity,-Infinity,-Infinity,Infinity,Infinity,Infinity,Infinity
1143.156,0,0,0,-Infinity,-Infinity,-Infinity,-Infinity,Infinity,-Infinity,-Infinity,-Infinity,-Infinity,Infinity,Infinity,Infinity,Infinity
1144.237,0,0,0,-Infinity,-Infinity,-Infinity,-Infinity,Infinity,-Infinity,-Infinity,-Infinity,-Infinity,Infinity,Infinity,Infinity,Infinity
1145.318,0,0,0,-Infinity,-Infinity,-Infinity,-Infinity,Infinity,-Infinity,-Infinity,-Infinity,-Infinity,Infinity,Infinity,Infinity,Infinity
1146.382,0,0,0,-Infinity,-Infinity,-Infinity,-Infinity,Infinity,-Infinity,-Infinity,-Infinity,-Infinity,Infinity,Infinity,Infinity,Infinity
1147.455,0,0,0,-Infinity,-Infinity,-Infinity,-Infinity,Infinity,-Infinity,-Infinity,-Infinity,-Infinity,Infinity,Infinity,Infinity,Infinity
1148.528,0,0,0,-Infinity,-Infinity,-Infinity,-Infinity,Infinity,-Infinity,-Infinity,-Infinity,-Infinity,Infinity,Infinity,Infinity,Infinity
1149.601,0,0,0,-Infinity,-Infinity,-Infinity,-Infinity,Infinity,-Infinity,-Infinity,-Infinity,-Infinity,Infinity,Infinity,Infinity,Infinity
1150.672,0,0,0,-Infinity,-Infinity,-Infinity,-Infinity,Infinity,-Infinity,-Infinity,-Infinity,-Infinity,Infinity,Infinity,Infinity,Infinity
1151.749,0,0,0,-Infinity,-Infinity,-Infinity,-Infinity,Infinity,-Infinity,-Infinity,-Infinity,-Infinity,Infinity,Infinity,Infinity,Infinity
1152.821,0,0,0,-Infinity,-Infinity,-Infinity,-Infinity,Infinity,-Infinity,-Infinity,-Infinity,-Infinity,Infinity,Infinity,Infinity,Infinity
1153.894,0,0,0,-Infinity,-Infinity,-Infinity,-Infinity,Infinity,-Infinity,-Infinity,-Infinity,-Infinity,Infinity,Infinity,Infinity,Infinity
1154.981,0,0,0,-Infinity,-Infinity,-Infinity,-Infinity,Infinity,-Infinity,-Infinity,-Infinity,-Infinity,Infinity,Infinity,Infinity,Infinity
1156.061,0,0,0,-Infinity,-Infinity,-Infinity,-Infinity,Infinity,-Infinity,-Infinity,-Infinity,-Infinity,Infinity,Infinity,Infinity,Infinity
1157.146,0,0,0,-Infinity,-Infinity,-Infinity,-Infinity,Infinity,-Infinity,-Infinity,-Infinity,-Infinity,Infinity,Infinity,Infinity,Infinity
1158.227,0,0,0,-Infinity,-Infinity,-Infinity,-Infinity,Infinity,-Infinity,-Infinity,-Infinity,-Infinity,Infinity,Infinity,Infinity,Infinity
1159.31,0,0,0,-Infinity,-Infinity,-Infinity,-Infinity,Infinity,-Infinity,-Infinity,-Infinity,-Infinity,Infinity,Infinity,Infinity,Infinity
1160.385,0,0,0,-Infinity,-Infinity,-Infinity,-Infinity,Infinity,-Infinity,-Infinity,-Infinity,-Infinity,Infinity,Infinity,Infinity,Infinity
1161.462,0,0,0,-Infinity,-Infinity,-Infinity,-Infinity,Infinity,-Infinity,-Infinity,-Infinity,-Infinity,Infinity,Infinity,Infinity,Infinity
1162.54,0,0,0,-Infinity,-Infinity,-Infinity,-Infinity,Infinity,-Infinity,-Infinity,-Infinity,-Infinity,Infinity,Infinity,Infinity,Infinity
1163.63,0,0,0,-Infinity,-Infinity,-Infinity,-Infinity,Infinity,-Infinity,-Infinity,-Infinity,-Infinity,Infinity,Infinity,Infinity,Infinity
1164.712,0,0,0,-Infinity,-Infinity,-Infinity,-Infinity,Infinity,-Infinity,-Infinity,-Infinity,-Infinity,Infinity,Infinity,Infinity,Infinity
1165.806,0,0,0,-Infinity,-Infinity,-Infinity,-Infinity,Infinity,-Infinity,-Infinity,-Infinity,-Infinity,Infinity,Infinity,Infinity,Infinity
1166.893,0,0,0,-Infinity,-Infinity,-Infinity,-Infinity,Infinity,-Infinity,-Infinity,-Infinity,-Infinity,Infinity,Infinity,Infinity,Infinity
1167.967,0,0,0,-Infinity,-Infinity,-Infinity,-Infinity,Infinity,-Infinity,-Infinity,-Infinity,-Infinity,Infinity,Infinity,Infinity,Infinity
1169.044,0,0,0,-Infinity,-Infinity,-Infinity,-Infinity,Infinity,-Infinity,-Infinity,-Infinity,-Infinity,Infinity,Infinity,Infinity,Infinity
1170.14,0,0,0,-Infinity,-Infinity,-Infinity,-Infinity,Infinity,-Infinity,-Infinity,-Infinity,-Infinity,Infinity,Infinity,Infinity,Infinity
1171.217,0,0,0,-Infinity,-Infinity,-Infinity,-Infinity,Infinity,-Infinity,-Infinity,-Infinity,-Infinity,Infinity,Infinity,Infinity,Infinity
1172.288,0,0,0,-Infinity,-Infinity,-Infinity,-Infinity,Infinity,-Infinity,-Infinity,-Infinity,-Infinity,Infinity,Infinity,Infinity,Infinity
1173.377,0,0,0,-Infinity,-Infinity,-Infinity,-Infinity,Infinity,-Infinity,-Infinity,-Infinity,-Infinity,Infinity,Infinity,Infinity,Infinity
1174.455,0,0,0,-Infinity,-Infinity,-Infinity,-Infinity,Infinity,-Infinity,-Infinity,-Infinity,-Infinity,Infinity,Infinity,Infinity,Infinity
1175.545,0,0,0,-Infinity,-Infinity,-Infinity,-Infinity,Infinity,-Infinity,-Infinity,-Infinity,-Infinity,Infinity,Infinity,Infinity,Infinity
1176.641,0,0,0,-Infinity,-Infinity,-Infinity,-Infinity,Infinity,-Infinity,-Infinity,-Infinity,-Infinity,Infinity,Infinity,Infinity,Infinity
1177.728,0,0,0,-Infinity,-Infinity,-Infinity,-Infinity,Infinity,-Infinity,-Infinity,-Infinity,-Infinity,Infinity,Infinity,Infinity,Infinity
1178.8,0,0,0,-Infinity,-Infinity,-Infinity,-Infinity,Infinity,-Infinity,-Infinity,-Infinity,-Infinity,Infinity,Infinity,Infinity,Infinity
1179.894,0,0,0,-Infinity,-Infinity,-Infinity,-Infinity,Infinity,-Infinity,-Infinity,-Infinity,-Infinity,Infinity,Infinity,Infinity,Infinity
1180.987,0,0,0,-Infinity,-Infinity,-Infinity,-Infinity,Infinity,-Infinity,-Infinity,-Infinity,-Infinity,Infinity,Infinity,Infinity,Infinity
1182.071,0,0,0,-Infinity,-Infinity,-Infinity,-Infinity,Infinity,-Infinity,-Infinity,-Infinity,-Infinity,Infinity,Infinity,Infinity,Infinity
1183.162,0,0,0,-Infinity,-Infinity,-Infinity,-Infinity,Infinity,-Infinity,-Infinity,-Infinity,-Infinity,Infinity,Infinity,Infinity,Infinity
1184.239,0,0,0,-Infinity,-Infinity,-Infinity,-Infinity,Infinity,-Infinity,-Infinity,-Infinity,-Infinity,Infinity,Infinity,Infinity,Infinity
1185.34,0,0,0,-Infinity,-Infinity,-Infinity,-Infinity,Infinity,-Infinity,-Infinity,-Infinity,-Infinity,Infinity,Infinity,Infinity,Infinity
1186.417,0,0,0,-Infinity,-Infinity,-Infinity,-Infinity,Infinity,-Infinity,-Infinity,-Infinity,-Infinity,Infinity,Infinity,Infinity,Infinity
1187.51,0,0,0,-Infinity,-Infinity,-Infinity,-Infinity,Infinity,-Infinity,-Infinity,-Infinity,-Infinity,Infinity,Infinity,Infinity,Infinity
1188.589,0,0,0,-Infinity,-Infinity,-Infinity,-Infinity,Infinity,-Infinity,-Infinity,-Infinity,-Infinity,Infinity,Infinity,Infinity,Infinity
1189.688,0,0,0,-Infinity,-Infinity,-Infinity,-Infinity,Infinity,-Infinity,-Infinity,-Infinity,-Infinity,Infinity,Infinity,Infinity,Infinity
1190.774,0,0,0,-Infinity,-Infinity,-Infinity,-Infinity,Infinity,-Infinity,-Infinity,-Infinity,-Infinity,Infinity,Infinity,Infinity,Infinity
1191.868,0,0,0,-Infinity,-Infinity,-Infinity,-Infinity,Infinity,-Infinity,-Infinity,-Infinity,-Infinity,Infinity,Infinity,Infinity,Infinity
1192.871,0,0,0,-Infinity,-Infinity,-Infinity,-Infinity,Infinity,-Infinity,-Infinity,-Infinity,-Infinity,Infinity,Infinity,Infinity,Infinity
1193.954,0,0,0,-Infinity,-Infinity,-Infinity,-Infinity,Infinity,-Infinity,-Infinity,-Infinity,-Infinity,Infinity,Infinity,Infinity,Infinity
1195.042,0,0,0,-Infinity,-Infinity,-Infinity,-Infinity,Infinity,-Infinity,-Infinity,-Infinity,-Infinity,Infinity,Infinity,Infinity,Infinity
1196.125,0,0,0,-Infinity,-Infinity,-Infinity,-Infinity,Infinity,-Infinity,-Infinity,-Infinity,-Infinity,Infinity,Infinity,Infinity,Infinity
1197.211,0,0,0,-Infinity,-Infinity,-Infinity,-Infinity,Infinity,-Infinity,-Infinity,-Infinity,-Infinity,Infinity,Infinity,Infinity,Infinity
1198.305,0,0,0,-Infinity,-Infinity,-Infinity,-Infinity,Infinity,-Infinity,-Infinity,-Infinity,-Infinity,Infinity,Infinity,Infinity,Infinity
1199.396,0,0,0,-Infinity,-Infinity,-Infinity,-Infinity,Infinity,-Infinity,-Infinity,-Infinity,-Infinity,Infinity,Infinity,Infinity,Infinity
1200.495,0,0,0,-Infinity,-Infinity,-Infinity,-Infinity,Infinity,-Infinity,-Infinity,-Infinity,-Infinity,Infinity,Infinity,Infinity,Infinity
1201.604,0,0,0,-Infinity,-Infinity,-Infinity,-Infinity,Infinity,-Infinity,-Infinity,-Infinity,-Infinity,Infinity,Infinity,Infinity,Infinity
1202.627,0,0,0,-Infinity,-Infinity,-Infinity,-Infinity,Infinity,-Infinity,-Infinity,-Infinity,-Infinity,Infinity,Infinity,Infinity,Infinity
1203.735,0,0,0,-Infinity,-Infinity,-Infinity,-Infinity,Infinity,-Infinity,-Infinity,-Infinity,-Infinity,Infinity,Infinity,Infinity,Infinity
1204.833,0,0,0,-Infinity,-Infinity,-Infinity,-Infinity,Infinity,-Infinity,-Infinity,-Infinity,-Infinity,Infinity,Infinity,Infinity,Infinity
1205.932,0,0,0,-Infinity,-Infinity,-Infinity,-Infinity,Infinity,-Infinity,-Infinity,-Infinity,-Infinity,Infinity,Infinity,Infinity,Infinity
1207.03,0,0,0,-Infinity,-Infinity,-Infinity,-Infinity,Infinity,-Infinity,-Infinity,-Infinity,-Infinity,Infinity,Infinity,Infinity,Infinity
1208.135,0,0,0,-Infinity,-Infinity,-Infinity,-Infinity,Infinity,-Infinity,-Infinity,-Infinity,-Infinity,Infinity,Infinity,Infinity,Infinity
1209.253,0,0,0,-Infinity,-Infinity,-Infinity,-Infinity,Infinity,-Infinity,-Infinity,-Infinity,-Infinity,Infinity,Infinity,Infinity,Infinity
1210.358,0,0,0,-Infinity,-Infinity,-Infinity,-Infinity,Infinity,-Infinity,-Infinity,-Infinity,-Infinity,Infinity,Infinity,Infinity,Infinity
1211.47,0,0,0,-Infinity,-Infinity,-Infinity,-Infinity,Infinity,-Infinity,-Infinity,-Infinity,-Infinity,Infinity,Infinity,Infinity,Infinity
1212.582,0,0,0,-Infinity,-Infinity,-Infinity,-Infinity,Infinity,-Infinity,-Infinity,-Infinity,-Infinity,Infinity,Infinity,Infinity,Infinity
1213.695,0,0,0,-Infinity,-Infinity,-Infinity,-Infinity,Infinity,-Infinity,-Infinity,-Infinity,-Infinity,Infinity,Infinity,Infinity,Infinity
1214.789,0,0,0,-Infinity,-Infinity,-Infinity,-Infinity,Infinity,-Infinity,-Infinity,-Infinity,-Infinity,Infinity,Infinity,Infinity,Infinity
1215.882,0,0,0,-Infinity,-Infinity,-Infinity,-Infinity,Infinity,-Infinity,-Infinity,-Infinity,-Infinity,Infinity,Infinity,Infinity,Infinity
1216.992,0,0,0,-Infinity,-Infinity,-Infinity,-Infinity,Infinity,-Infinity,-Infinity,-Infinity,-Infinity,Infinity,Infinity,Infinity,Infinity
1218.095,0,0,0,-Infinity,-Infinity,-Infinity,-Infinity,Infinity,-Infinity,-Infinity,-Infinity,-Infinity,Infinity,Infinity,Infinity,Infinity
1219.201,0,0,0,-Infinity,-Infinity,-Infinity,-Infinity,Infinity,-Infinity,-Infinity,-Infinity,-Infinity,Infinity,Infinity,Infinity,Infinity
1220.307,0,0,0,-Infinity,-Infinity,-Infinity,-Infinity,Infinity,-Infinity,-Infinity,-Infinity,-Infinity,Infinity,Infinity,Infinity,Infinity
1221.424,0,0,0,-Infinity,-Infinity,-Infinity,-Infinity,Infinity,-Infinity,-Infinity,-Infinity,-Infinity,Infinity,Infinity,Infinity,Infinity
1222.528,0,0,0,-Infinity,-Infinity,-Infinity,-Infinity,Infinity,-Infinity,-Infinity,-Infinity,-Infinity,Infinity,Infinity,Infinity,Infinity
1223.644,0,0,0,-Infinity,-Infinity,-Infinity,-Infinity,Infinity,-Infinity,-Infinity,-Infinity,-Infinity,Infinity,Infinity,Infinity,Infinity
1224.733,0,0,0,-Infinity,-Infinity,-Infinity,-Infinity,Infinity,-Infinity,-Infinity,-Infinity,-Infinity,Infinity,Infinity,Infinity,Infinity
1225.835,0,0,0,-Infinity,-Infinity,-Infinity,-Infinity,Infinity,-Infinity,-Infinity,-Infinity,-Infinity,Infinity,Infinity,Infinity,Infinity
1226.939,0,0,0,-Infinity,-Infinity,-Infinity,-Infinity,Infinity,-Infinity,-Infinity,-Infinity,-Infinity,Infinity,Infinity,Infinity,Infinity
1228.045,0,0,0,-Infinity,-Infinity,-Infinity,-Infinity,Infinity,-Infinity,-Infinity,-Infinity,-Infinity,Infinity,Infinity,Infinity,Infinity
1229.154,0,0,0,-Infinity,-Infinity,-Infinity,-Infinity,Infinity,-Infinity,-Infinity,-Infinity,-Infinity,Infinity,Infinity,Infinity,Infinity
1230.275,0,0,0,-Infinity,-Infinity,-Infinity,-Infinity,Infinity,-Infinity,-Infinity,-Infinity,-Infinity,Infinity,Infinity,Infinity,Infinity
1231.38,0,0,0,-Infinity,-Infinity,-Infinity,-Infinity,Infinity,-Infinity,-Infinity,-Infinity,-Infinity,Infinity,Infinity,Infinity,Infinity
1232.481,0,0,0,-Infinity,-Infinity,-Infinity,-Infinity,Infinity,-Infinity,-Infinity,-Infinity,-Infinity,Infinity,Infinity,Infinity,Infinity
1233.579,0,0,0,-Infinity,-Infinity,-Infinity,-Infinity,Infinity,-Infinity,-Infinity,-Infinity,-Infinity,Infinity,Infinity,Infinity,Infinity
1234.682,0,0,0,-Infinity,-Infinity,-Infinity,-Infinity,Infinity,-Infinity,-Infinity,-Infinity,-Infinity,Infinity,Infinity,Infinity,Infinity
1235.79,0,0,0,-Infinity,-Infinity,-Infinity,-Infinity,Infinity,-Infinity,-Infinity,-Infinity,-Infinity,Infinity,Infinity,Infinity,Infinity
1236.895,0,0,0,-Infinity,-Infinity,-Infinity,-Infinity,Infinity,-Infinity,-Infinity,-Infinity,-Infinity,Infinity,Infinity,Infinity,Infinity
1238,0,0,0,-Infinity,-Infinity,-Infinity,-Infinity,Infinity,-Infinity,-Infinity,-Infinity,-Infinity,Infinity,Infinity,Infinity,Infinity
1239.098,0,0,0,-Infinity,-Infinity,-Infinity,-Infinity,Infinity,-Infinity,-Infinity,-Infinity,-Infinity,Infinity,Infinity,Infinity,Infinity
1240.21,0,0,0,-Infinity,-Infinity,-Infinity,-Infinity,Infinity,-Infinity,-Infinity,-Infinity,-Infinity,Infinity,Infinity,Infinity,Infinity
1241.311,0,0,0,-Infinity,-Infinity,-Infinity,-Infinity,Infinity,-Infinity,-Infinity,-Infinity,-Infinity,Infinity,Infinity,Infinity,Infinity
1242.407,0,0,0,-Infinity,-Infinity,-Infinity,-Infinity,Infinity,-Infinity,-Infinity,-Infinity,-Infinity,Infinity,Infinity,Infinity,Infinity
1243.506,0,0,0,-Infinity,-Infinity,-Infinity,-Infinity,Infinity,-Infinity,-Infinity,-Infinity,-Infinity,Infinity,Infinity,Infinity,Infinity
1244.595,0,0,0,-Infinity,-Infinity,-Infinity,-Infinity,Infinity,-Infinity,-Infinity,-Infinity,-Infinity,Infinity,Infinity,Infinity,Infinity
1245.686,0,0,0,-Infinity,-Infinity,-Infinity,-Infinity,Infinity,-Infinity,-Infinity,-Infinity,-Infinity,Infinity,Infinity,Infinity,Infinity
